index,x,y,snippet,href
1,17.007,12.403,a,textedit:///work/1_voice_soprano_part.ly:2:2:3
2,20.962,11.403,c,textedit:///work/1_voice_soprano_part.ly:2:5:6
3,23.466,11.903,b,textedit:///work/1_voice_soprano_part.ly:2:9:10
4,25.97,11.403,c,textedit:///work/1_voice_soprano_part.ly:2:11:12
5,28.224,12.403,a,textedit:///work/1_voice_soprano_part.ly:2:13:14
6,30.728,11.903,b,textedit:///work/1_voice_soprano_part.ly:2:15:16
7,34.183,13.903,"e,",textedit:///work/1_voice_soprano_part.ly:2:18:19
8,36.937,11.903,b',textedit:///work/1_voice_soprano_part.ly:2:23:24
9,39.691,10.403,e,textedit:///work/1_voice_soprano_part.ly:2:26:27
10,41.945,11.903,b,textedit:///work/1_voice_soprano_part.ly:2:28:29
11,45.703,11.403,c,textedit:///work/1_voice_soprano_part.ly:3:2:3
12,49.157,12.403,a,textedit:///work/1_voice_soprano_part.ly:3:5:6
13,53.111,10.403,e',textedit:///work/1_voice_soprano_part.ly:3:7:8
14,56.815,9.903,f,textedit:///work/1_voice_soprano_part.ly:3:10:11
15,59.319,10.403,e,textedit:///work/1_voice_soprano_part.ly:3:14:15
16,61.824,9.903,f,textedit:///work/1_voice_soprano_part.ly:3:16:17
17,64.078,10.903,d,textedit:///work/1_voice_soprano_part.ly:3:18:19
18,66.832,9.903,f,textedit:///work/1_voice_soprano_part.ly:3:20:21
19,69.086,11.403,c,textedit:///work/1_voice_soprano_part.ly:3:22:23
20,72.567,9.903,f,textedit:///work/1_voice_soprano_part.ly:4:2:3
21,74.821,10.903,d,textedit:///work/1_voice_soprano_part.ly:4:4:5
22,77.575,9.903,f,textedit:///work/1_voice_soprano_part.ly:4:6:7
23,79.829,11.903,"b,",textedit:///work/1_voice_soprano_part.ly:4:8:9
24,82.584,9.903,f',textedit:///work/1_voice_soprano_part.ly:4:11:12
25,84.838,12.903,"g,",textedit:///work/1_voice_soprano_part.ly:4:14:15
26,87.592,10.403,e',textedit:///work/1_voice_soprano_part.ly:4:17:18
27,90.096,10.903,d,textedit:///work/1_voice_soprano_part.ly:4:20:21
28,92.6,10.403,e,textedit:///work/1_voice_soprano_part.ly:4:22:23
29,94.855,11.403,c,textedit:///work/1_voice_soprano_part.ly:4:24:25
30,97.609,10.403,e,textedit:///work/1_voice_soprano_part.ly:4:26:27
31,99.863,11.903,b,textedit:///work/1_voice_soprano_part.ly:4:28:29
32,103.372,10.403,e,textedit:///work/1_voice_soprano_part.ly:5:2:3
33,105.626,11.403,c,textedit:///work/1_voice_soprano_part.ly:5:4:5
34,108.381,10.403,e,textedit:///work/1_voice_soprano_part.ly:5:6:7
35,110.635,12.403,"a,",textedit:///work/1_voice_soprano_part.ly:5:8:9
36,113.389,10.403,e',textedit:///work/1_voice_soprano_part.ly:5:11:12
37,115.643,13.403,"f,",textedit:///work/1_voice_soprano_part.ly:5:14:15
38,118.397,10.903,d',textedit:///work/1_voice_soprano_part.ly:5:17:18
39,120.902,11.403,c,textedit:///work/1_voice_soprano_part.ly:5:20:21
40,123.406,10.903,d,textedit:///work/1_voice_soprano_part.ly:5:22:23
41,125.66,11.903,b,textedit:///work/1_voice_soprano_part.ly:5:24:25
42,128.414,10.903,d,textedit:///work/1_voice_soprano_part.ly:5:26:27
43,130.668,12.403,a,textedit:///work/1_voice_soprano_part.ly:5:28:29
44,134.165,10.903,d,textedit:///work/1_voice_soprano_part.ly:6:2:3
45,136.419,11.903,b,textedit:///work/1_voice_soprano_part.ly:6:4:5
46,139.174,10.903,d,textedit:///work/1_voice_soprano_part.ly:6:6:7
47,142.528,12.903,"gis,",textedit:///work/1_voice_soprano_part.ly:6:8:9
48,145.282,10.903,d',textedit:///work/1_voice_soprano_part.ly:6:13:14
49,147.536,13.903,"e,",textedit:///work/1_voice_soprano_part.ly:6:16:17
50,150.344,11.403,c',textedit:///work/1_voice_soprano_part.ly:6:19:20
51,152.599,12.403,a,textedit:///work/1_voice_soprano_part.ly:6:22:23
52,155.353,11.403,c,textedit:///work/1_voice_soprano_part.ly:6:24:25
53,158.107,10.403,e,textedit:///work/1_voice_soprano_part.ly:6:26:27
54,160.861,8.903,a,textedit:///work/1_voice_soprano_part.ly:6:28:29
55,164.215,9.903,fis,textedit:///work/1_voice_soprano_part.ly:6:30:31
56,167.654,22.245,e,textedit:///work/2_voice_alto_part.ly:3:2:3
57,167.654,9.403,g,textedit:///work/1_voice_soprano_part.ly:7:2:3
58,171.483,21.245,g,textedit:///work/2_voice_alto_part.ly:3:5:6
59,171.483,10.403,e,textedit:///work/1_voice_soprano_part.ly:7:5:6
60,174.838,21.745,fis,textedit:///work/2_voice_alto_part.ly:3:9:10
61,177.342,21.245,g,textedit:///work/2_voice_alto_part.ly:3:13:14
62,179.596,22.245,e,textedit:///work/2_voice_alto_part.ly:3:15:16
63,182.1,21.745,fis,textedit:///work/2_voice_alto_part.ly:3:17:18
64,182.1,10.403,e,textedit:///work/1_voice_soprano_part.ly:7:9:10
65,185.454,10.903,dis,textedit:///work/1_voice_soprano_part.ly:7:13:14
66,187.959,23.745,"b,",textedit:///work/2_voice_alto_part.ly:3:22:23
67,187.959,10.403,e,textedit:///work/1_voice_soprano_part.ly:7:17:18
68,191.313,21.745,fis',textedit:///work/2_voice_alto_part.ly:3:27:28
69,191.313,11.403,cis,textedit:///work/1_voice_soprano_part.ly:7:19:20
70,193.942,20.245,b,textedit:///work/2_voice_alto_part.ly:3:32:33
71,193.942,10.903,dis,textedit:///work/1_voice_soprano_part.ly:7:23:24
72,197.296,21.745,fis,textedit:///work/2_voice_alto_part.ly:3:34:35
73,197.296,9.903,fis,textedit:///work/1_voice_soprano_part.ly:7:27:28
74,200.755,21.245,g,textedit:///work/2_voice_alto_part.ly:4:2:3
75,200.755,8.403,b,textedit:///work/1_voice_soprano_part.ly:8:2:3
76,204.21,22.245,e,textedit:///work/2_voice_alto_part.ly:4:5:6
77,208.164,20.245,b',textedit:///work/2_voice_alto_part.ly:4:7:8
78,211.868,19.745,c,textedit:///work/2_voice_alto_part.ly:4:10:11
79,211.868,8.403,b,textedit:///work/1_voice_soprano_part.ly:8:7:8
80,214.372,20.245,b,textedit:///work/2_voice_alto_part.ly:4:14:15
81,216.876,19.745,c,textedit:///work/2_voice_alto_part.ly:4:16:17
82,216.876,8.903,a,textedit:///work/1_voice_soprano_part.ly:8:10:11
83,219.256,20.745,a,textedit:///work/2_voice_alto_part.ly:4:18:19
84,219.256,9.403,g,textedit:///work/1_voice_soprano_part.ly:8:14:15
85,222.61,19.745,c,textedit:///work/2_voice_alto_part.ly:4:20:21
86,222.61,9.903,fis,textedit:///work/1_voice_soprano_part.ly:8:16:17
87,224.989,21.245,g,textedit:///work/2_voice_alto_part.ly:4:22:23
88,224.989,10.403,e,textedit:///work/1_voice_soprano_part.ly:8:20:21
89,228.472,19.745,c,textedit:///work/2_voice_alto_part.ly:5:2:3
90,228.472,8.903,a,textedit:///work/1_voice_soprano_part.ly:9:2:3
91,230.727,20.745,a,textedit:///work/2_voice_alto_part.ly:5:4:5
92,233.481,19.745,c,textedit:///work/2_voice_alto_part.ly:5:6:7
93,236.835,21.745,"fis,",textedit:///work/2_voice_alto_part.ly:5:8:9
94,239.589,19.745,c',textedit:///work/2_voice_alto_part.ly:5:13:14
95,241.843,22.745,"d,",textedit:///work/2_voice_alto_part.ly:5:16:17
96,244.598,20.245,b',textedit:///work/2_voice_alto_part.ly:5:19:20
97,244.598,8.903,a,textedit:///work/1_voice_soprano_part.ly:9:7:8
98,247.102,20.745,a,textedit:///work/2_voice_alto_part.ly:5:22:23
99,249.606,20.245,b,textedit:///work/2_voice_alto_part.ly:5:24:25
100,249.606,9.403,g,textedit:///work/1_voice_soprano_part.ly:9:10:11
101,252.96,21.245,g,textedit:///work/2_voice_alto_part.ly:5:26:27
102,252.96,9.903,fis,textedit:///work/1_voice_soprano_part.ly:9:14:15
103,255.589,20.245,b,textedit:///work/2_voice_alto_part.ly:5:28:29
104,255.589,10.403,e,textedit:///work/1_voice_soprano_part.ly:9:18:19
105,257.969,21.745,fis,textedit:///work/2_voice_alto_part.ly:5:30:31
106,257.969,10.903,d,textedit:///work/1_voice_soprano_part.ly:9:20:21
107,261.459,20.245,b,textedit:///work/2_voice_alto_part.ly:6:2:3
108,261.459,9.403,g,textedit:///work/1_voice_soprano_part.ly:10:2:3
109,263.713,21.245,g,textedit:///work/2_voice_alto_part.ly:6:4:5
110,266.467,20.245,b,textedit:///work/2_voice_alto_part.ly:6:6:7
111,268.721,22.245,"e,",textedit:///work/2_voice_alto_part.ly:6:8:9
112,271.475,20.245,b',textedit:///work/2_voice_alto_part.ly:6:11:12
113,273.73,23.245,"c,",textedit:///work/2_voice_alto_part.ly:6:14:15
114,276.484,20.745,a',textedit:///work/2_voice_alto_part.ly:6:17:18
115,276.484,9.403,g,textedit:///work/1_voice_soprano_part.ly:10:7:8
116,278.988,21.245,g,textedit:///work/2_voice_alto_part.ly:6:20:21
117,281.492,20.745,a,textedit:///work/2_voice_alto_part.ly:6:22:23
118,281.492,9.903,fis,textedit:///work/1_voice_soprano_part.ly:10:10:11
119,284.846,21.745,fis,textedit:///work/2_voice_alto_part.ly:6:24:25
120,284.846,10.403,e,textedit:///work/1_voice_soprano_part.ly:10:16:17
121,288.201,20.745,a,textedit:///work/2_voice_alto_part.ly:6:28:29
122,288.201,10.903,dis,textedit:///work/1_voice_soprano_part.ly:10:18:19
123,290.58,22.245,e,textedit:///work/2_voice_alto_part.ly:6:30:31
124,290.58,10.403,e,textedit:///work/1_voice_soprano_part.ly:10:22:23
125,295.086,20.745,a,textedit:///work/2_voice_alto_part.ly:7:2:3
126,295.086,9.903,fis,textedit:///work/1_voice_soprano_part.ly:11:2:3
127,298.44,21.745,fis,textedit:///work/2_voice_alto_part.ly:7:4:5
128,301.194,20.745,a,textedit:///work/2_voice_alto_part.ly:7:8:9
129,304.548,22.745,"dis,",textedit:///work/2_voice_alto_part.ly:7:10:11
130,307.302,20.745,a',textedit:///work/2_voice_alto_part.ly:7:15:16
131,309.557,23.745,"b,",textedit:///work/2_voice_alto_part.ly:7:18:19
132,312.311,21.245,g',textedit:///work/2_voice_alto_part.ly:7:21:22
133,312.311,9.903,fis,textedit:///work/1_voice_soprano_part.ly:11:9:10
134,314.815,21.745,fis,textedit:///work/2_voice_alto_part.ly:7:24:25
135,317.319,21.245,g,textedit:///work/2_voice_alto_part.ly:7:28:29
136,317.319,10.403,e,textedit:///work/1_voice_soprano_part.ly:11:14:15
137,319.948,20.245,b,textedit:///work/2_voice_alto_part.ly:7:30:31
138,319.948,9.903,fis,textedit:///work/1_voice_soprano_part.ly:11:18:19
139,322.577,18.745,e,textedit:///work/2_voice_alto_part.ly:7:32:33
140,322.577,9.403,g,textedit:///work/1_voice_soprano_part.ly:11:22:23
141,325.932,19.745,cis,textedit:///work/2_voice_alto_part.ly:7:34:35
142,329.392,19.245,d,textedit:///work/2_voice_alto_part.ly:8:2:3
143,329.392,9.403,g,textedit:///work/1_voice_soprano_part.ly:12:2:3
144,331.897,9.403,g,textedit:///work/1_voice_soprano_part.ly:12:6:7
145,335.251,9.903,fis,textedit:///work/1_voice_soprano_part.ly:12:8:9
146,337.755,10.403,e,textedit:///work/1_voice_soprano_part.ly:12:12:13
147,340.259,9.903,fis,textedit:///work/1_voice_soprano_part.ly:12:14:15
148,342.513,10.903,d,textedit:///work/1_voice_soprano_part.ly:12:18:19
149,345.017,19.245,d,textedit:///work/2_voice_alto_part.ly:8:7:8
150,345.017,10.403,e,textedit:///work/1_voice_soprano_part.ly:12:20:21
151,348.372,21.245,"gis,",textedit:///work/2_voice_alto_part.ly:8:11:12
152,350.876,20.745,a,textedit:///work/2_voice_alto_part.ly:8:16:17
153,350.876,8.903,a,textedit:///work/1_voice_soprano_part.ly:12:23:24
154,354.997,19.745,c,textedit:///work/2_voice_alto_part.ly:8:18:19
155,358.351,18.245,fis,textedit:///work/2_voice_alto_part.ly:8:20:21
156,361.705,19.245,dis,textedit:///work/2_voice_alto_part.ly:8:24:25
157,365.196,18.745,e,textedit:///work/2_voice_alto_part.ly:9:2:3
158,365.196,8.903,a,textedit:///work/1_voice_soprano_part.ly:13:2:3
159,367.701,8.903,a,textedit:///work/1_voice_soprano_part.ly:13:6:7
160,371.055,9.403,gis,textedit:///work/1_voice_soprano_part.ly:13:8:9
161,374.409,9.903,fis,textedit:///work/1_voice_soprano_part.ly:13:12:13
162,376.913,9.403,gis,textedit:///work/1_voice_soprano_part.ly:13:16:17
163,379.167,10.403,e,textedit:///work/1_voice_soprano_part.ly:13:20:21
164,381.922,18.745,e,textedit:///work/2_voice_alto_part.ly:9:7:8
165,381.922,7.903,c',textedit:///work/1_voice_soprano_part.ly:13:22:23
166,386.042,19.245,d,textedit:///work/2_voice_alto_part.ly:9:11:12
167,388.547,19.745,c,textedit:///work/2_voice_alto_part.ly:9:13:14
168,391.051,20.245,b,textedit:///work/2_voice_alto_part.ly:9:15:16
169,393.555,19.745,c,textedit:///work/2_voice_alto_part.ly:9:17:18
170,395.809,20.745,a,textedit:///work/2_voice_alto_part.ly:9:19:20
171,399.322,19.245,d,textedit:///work/2_voice_alto_part.ly:10:2:3
172,399.322,7.903,c,textedit:///work/1_voice_soprano_part.ly:14:2:3
173,401.826,7.903,c,textedit:///work/1_voice_soprano_part.ly:14:6:7
174,404.33,8.403,b,textedit:///work/1_voice_soprano_part.ly:14:8:9
175,406.835,8.903,a,textedit:///work/1_voice_soprano_part.ly:14:10:11
176,410.955,9.403,g,textedit:///work/1_voice_soprano_part.ly:14:12:13
177,414.31,9.903,fis,textedit:///work/1_voice_soprano_part.ly:14:14:15
178,416.814,19.245,d,textedit:///work/2_voice_alto_part.ly:10:7:8
179,416.814,10.403,e,textedit:///work/1_voice_soprano_part.ly:14:18:19
180,419.318,19.245,d,textedit:///work/2_voice_alto_part.ly:10:11:12
181,421.822,19.745,c,textedit:///work/2_voice_alto_part.ly:10:13:14
182,424.326,20.245,b,textedit:///work/2_voice_alto_part.ly:10:15:16
183,426.831,20.745,a,textedit:///work/2_voice_alto_part.ly:10:17:18
184,429.335,21.245,g,textedit:///work/2_voice_alto_part.ly:10:19:20
185,432.807,21.745,f,textedit:///work/2_voice_alto_part.ly:11:2:3
186,432.807,10.403,e,textedit:///work/1_voice_soprano_part.ly:15:2:3
187,435.312,10.403,e,textedit:///work/1_voice_soprano_part.ly:15:6:7
188,437.816,10.903,d,textedit:///work/1_voice_soprano_part.ly:15:8:9
189,440.32,11.403,c,textedit:///work/1_voice_soprano_part.ly:15:10:11
190,442.824,11.903,b,textedit:///work/1_voice_soprano_part.ly:15:12:13
191,445.328,12.403,a,textedit:///work/1_voice_soprano_part.ly:15:14:15
192,448.683,21.745,f,textedit:///work/2_voice_alto_part.ly:11:7:8
193,448.683,12.903,gis,textedit:///work/1_voice_soprano_part.ly:15:16:17
194,451.187,22.245,e,textedit:///work/2_voice_alto_part.ly:11:11:12
195,451.187,12.403,a,textedit:///work/1_voice_soprano_part.ly:15:20:21
196,453.691,22.745,d,textedit:///work/2_voice_alto_part.ly:11:13:14
197,453.691,11.903,b,textedit:///work/1_voice_soprano_part.ly:15:22:23
198,456.195,22.245,e,textedit:///work/2_voice_alto_part.ly:11:15:16
199,456.195,11.403,c,textedit:///work/1_voice_soprano_part.ly:15:24:25
200,459.549,21.745,fis,textedit:///work/2_voice_alto_part.ly:11:17:18
201,459.549,10.903,d,textedit:///work/1_voice_soprano_part.ly:15:26:27
202,462.904,21.245,gis,textedit:///work/2_voice_alto_part.ly:11:21:22
203,462.904,11.903,b,textedit:///work/1_voice_soprano_part.ly:15:28:29
204,466.448,34.636,a,textedit:///work/3_voice_tenor_part.ly:4:2:3
205,466.448,20.745,a,textedit:///work/2_voice_alto_part.ly:12:2:3
206,466.448,11.403,c,textedit:///work/1_voice_soprano_part.ly:15:30:31
207,468.952,10.903,d,textedit:///work/1_voice_soprano_part.ly:15:32:33
208,471.457,33.636,c,textedit:///work/3_voice_tenor_part.ly:4:5:6
209,471.457,10.403,e,textedit:///work/1_voice_soprano_part.ly:15:34:35
210,473.961,34.136,b,textedit:///work/3_voice_tenor_part.ly:4:9:10
211,473.961,10.903,d,textedit:///work/1_voice_soprano_part.ly:15:36:37
212,476.465,33.636,c,textedit:///work/3_voice_tenor_part.ly:4:11:12
213,476.465,10.403,e,textedit:///work/1_voice_soprano_part.ly:15:38:39
214,478.844,34.636,a,textedit:///work/3_voice_tenor_part.ly:4:13:14
215,478.844,9.903,f,textedit:///work/1_voice_soprano_part.ly:15:40:41
216,481.223,34.136,b,textedit:///work/3_voice_tenor_part.ly:4:15:16
217,481.223,20.745,a,textedit:///work/2_voice_alto_part.ly:12:7:8
218,481.223,10.903,d,textedit:///work/1_voice_soprano_part.ly:15:42:43
219,484.577,21.245,gis,textedit:///work/2_voice_alto_part.ly:12:11:12
220,487.082,36.136,"e,",textedit:///work/3_voice_tenor_part.ly:4:18:19
221,487.082,20.745,a,textedit:///work/2_voice_alto_part.ly:12:15:16
222,490.436,34.136,b',textedit:///work/3_voice_tenor_part.ly:4:23:24
223,490.436,21.745,fis,textedit:///work/2_voice_alto_part.ly:12:17:18
224,493.065,32.636,e,textedit:///work/3_voice_tenor_part.ly:4:26:27
225,493.065,21.245,gis,textedit:///work/2_voice_alto_part.ly:12:21:22
226,495.569,34.136,b,textedit:///work/3_voice_tenor_part.ly:4:28:29
227,495.569,20.245,b,textedit:///work/2_voice_alto_part.ly:12:25:26
228,499.065,33.636,c,textedit:///work/3_voice_tenor_part.ly:5:2:3
229,499.065,22.245,"e,",textedit:///work/2_voice_alto_part.ly:13:2:3
230,499.065,10.903,d,textedit:///work/1_voice_soprano_part.ly:16:2:3
231,501.569,10.903,d,textedit:///work/1_voice_soprano_part.ly:16:6:7
232,504.073,34.636,a,textedit:///work/3_voice_tenor_part.ly:5:5:6
233,504.073,18.745,e',textedit:///work/2_voice_alto_part.ly:13:6:7
234,504.073,11.403,c,textedit:///work/1_voice_soprano_part.ly:16:8:9
235,506.577,11.903,b,textedit:///work/1_voice_soprano_part.ly:16:10:11
236,509.082,32.636,e',textedit:///work/3_voice_tenor_part.ly:5:7:8
237,509.082,12.403,a,textedit:///work/1_voice_soprano_part.ly:16:12:13
238,512.436,12.903,gis,textedit:///work/1_voice_soprano_part.ly:16:14:15
239,514.94,32.136,f,textedit:///work/3_voice_tenor_part.ly:5:10:11
240,514.94,18.745,e,textedit:///work/2_voice_alto_part.ly:13:11:12
241,514.94,12.403,a,textedit:///work/1_voice_soprano_part.ly:16:18:19
242,517.444,32.636,e,textedit:///work/3_voice_tenor_part.ly:5:14:15
243,519.948,32.136,f,textedit:///work/3_voice_tenor_part.ly:5:16:17
244,519.948,19.245,d,textedit:///work/2_voice_alto_part.ly:13:14:15
245,522.328,33.136,d,textedit:///work/3_voice_tenor_part.ly:5:18:19
246,522.328,19.745,c,textedit:///work/2_voice_alto_part.ly:13:18:19
247,524.957,32.136,f,textedit:///work/3_voice_tenor_part.ly:5:20:21
248,524.957,20.245,b,textedit:///work/2_voice_alto_part.ly:13:20:21
249,524.957,8.903,a',textedit:///work/1_voice_soprano_part.ly:16:21:22
250,527.336,33.636,c,textedit:///work/3_voice_tenor_part.ly:5:22:23
251,527.336,20.745,a,textedit:///work/2_voice_alto_part.ly:13:22:23
252,530.923,32.136,f,textedit:///work/3_voice_tenor_part.ly:6:2:3
253,530.923,19.245,d,textedit:///work/2_voice_alto_part.ly:14:2:3
254,530.923,8.903,a,textedit:///work/1_voice_soprano_part.ly:17:2:3
255,533.177,33.136,d,textedit:///work/3_voice_tenor_part.ly:6:4:5
256,535.932,32.136,f,textedit:///work/3_voice_tenor_part.ly:6:6:7
257,535.932,9.403,g,textedit:///work/1_voice_soprano_part.ly:17:4:5
258,538.311,34.136,"b,",textedit:///work/3_voice_tenor_part.ly:6:8:9
259,538.311,9.903,f,textedit:///work/1_voice_soprano_part.ly:17:8:9
260,540.94,32.136,f',textedit:///work/3_voice_tenor_part.ly:6:11:12
261,540.94,10.403,e,textedit:///work/1_voice_soprano_part.ly:17:10:11
262,543.319,35.136,"g,",textedit:///work/3_voice_tenor_part.ly:6:14:15
263,543.319,10.903,d,textedit:///work/1_voice_soprano_part.ly:17:12:13
264,546.073,32.636,e',textedit:///work/3_voice_tenor_part.ly:6:17:18
265,546.073,19.245,d,textedit:///work/2_voice_alto_part.ly:14:7:8
266,546.073,9.403,g,textedit:///work/1_voice_soprano_part.ly:17:14:15
267,548.578,33.136,d,textedit:///work/3_voice_tenor_part.ly:6:20:21
268,551.082,32.636,e,textedit:///work/3_voice_tenor_part.ly:6:22:23
269,551.082,19.745,c,textedit:///work/2_voice_alto_part.ly:14:10:11
270,553.461,33.636,c,textedit:///work/3_voice_tenor_part.ly:6:24:25
271,553.461,20.245,b,textedit:///work/2_voice_alto_part.ly:14:14:15
272,556.09,32.636,e,textedit:///work/3_voice_tenor_part.ly:6:26:27
273,556.09,20.745,a,textedit:///work/2_voice_alto_part.ly:14:16:17
274,558.469,34.136,b,textedit:///work/3_voice_tenor_part.ly:6:28:29
275,558.469,21.245,g,textedit:///work/2_voice_alto_part.ly:14:18:19
276,562.021,32.636,e,textedit:///work/3_voice_tenor_part.ly:7:2:3
277,562.021,19.745,c,textedit:///work/2_voice_alto_part.ly:15:2:3
278,562.021,9.403,g,textedit:///work/1_voice_soprano_part.ly:18:2:3
279,564.275,33.636,c,textedit:///work/3_voice_tenor_part.ly:7:4:5
280,567.029,32.636,e,textedit:///work/3_voice_tenor_part.ly:7:6:7
281,567.029,9.903,f,textedit:///work/1_voice_soprano_part.ly:18:5:6
282,569.408,34.636,"a,",textedit:///work/3_voice_tenor_part.ly:7:8:9
283,569.408,10.403,e,textedit:///work/1_voice_soprano_part.ly:18:9:10
284,572.038,32.636,e',textedit:///work/3_voice_tenor_part.ly:7:11:12
285,572.038,10.903,d,textedit:///work/1_voice_soprano_part.ly:18:11:12
286,574.417,35.636,"f,",textedit:///work/3_voice_tenor_part.ly:7:14:15
287,574.417,11.403,c,textedit:///work/1_voice_soprano_part.ly:18:13:14
288,577.171,33.136,d',textedit:///work/3_voice_tenor_part.ly:7:17:18
289,577.171,19.745,c,textedit:///work/2_voice_alto_part.ly:15:7:8
290,577.171,9.903,f,textedit:///work/1_voice_soprano_part.ly:18:15:16
291,579.675,33.636,c,textedit:///work/3_voice_tenor_part.ly:7:20:21
292,582.179,33.136,d,textedit:///work/3_voice_tenor_part.ly:7:22:23
293,582.179,20.245,b,textedit:///work/2_voice_alto_part.ly:15:10:11
294,584.558,34.136,b,textedit:///work/3_voice_tenor_part.ly:7:24:25
295,584.558,20.745,a,textedit:///work/2_voice_alto_part.ly:15:14:15
296,587.913,33.136,d,textedit:///work/3_voice_tenor_part.ly:7:26:27
297,587.913,21.245,gis,textedit:///work/2_voice_alto_part.ly:15:16:17
298,590.292,34.636,a,textedit:///work/3_voice_tenor_part.ly:7:28:29
299,590.292,20.745,a,textedit:///work/2_voice_alto_part.ly:15:20:21
300,593.834,33.136,d,textedit:///work/3_voice_tenor_part.ly:8:2:3
301,593.834,20.245,b,textedit:///work/2_voice_alto_part.ly:16:2:3
302,593.834,9.903,f,textedit:///work/1_voice_soprano_part.ly:19:2:3
303,596.088,34.136,b,textedit:///work/3_voice_tenor_part.ly:8:4:5
304,598.842,33.136,d,textedit:///work/3_voice_tenor_part.ly:8:6:7
305,598.842,10.403,e,textedit:///work/1_voice_soprano_part.ly:19:5:6
306,602.197,35.136,"gis,",textedit:///work/3_voice_tenor_part.ly:8:8:9
307,602.197,10.903,d,textedit:///work/1_voice_soprano_part.ly:19:9:10
308,604.826,33.136,d',textedit:///work/3_voice_tenor_part.ly:8:13:14
309,604.826,11.403,c,textedit:///work/1_voice_soprano_part.ly:19:11:12
310,607.205,36.136,"e,",textedit:///work/3_voice_tenor_part.ly:8:16:17
311,607.205,10.903,d,textedit:///work/1_voice_soprano_part.ly:19:13:14
312,609.834,33.636,c',textedit:///work/3_voice_tenor_part.ly:8:19:20
313,609.834,20.245,b,textedit:///work/2_voice_alto_part.ly:16:7:8
314,609.834,10.403,e,textedit:///work/1_voice_soprano_part.ly:19:15:16
315,612.338,34.136,b,textedit:///work/3_voice_tenor_part.ly:8:22:23
316,614.842,33.636,c,textedit:///work/3_voice_tenor_part.ly:8:24:25
317,614.842,20.745,a,textedit:///work/2_voice_alto_part.ly:16:10:11
318,617.222,35.136,gis,textedit:///work/3_voice_tenor_part.ly:8:26:27
319,617.222,20.245,b,textedit:///work/2_voice_alto_part.ly:16:14:15
320,619.726,34.636,a,textedit:///work/3_voice_tenor_part.ly:8:30:31
321,619.726,19.745,c,textedit:///work/2_voice_alto_part.ly:16:16:17
322,622.23,33.636,c,textedit:///work/3_voice_tenor_part.ly:8:32:33
323,622.23,20.745,a,textedit:///work/2_voice_alto_part.ly:16:18:19
324,627.963,38.636,e,textedit:///work/3_voice_tenor_part.ly:9:2:3
325,627.963,19.745,c,textedit:///work/2_voice_alto_part.ly:17:2:3
326,630.29,40.136,b,textedit:///work/3_voice_tenor_part.ly:9:4:5
327,630.29,10.403,e,textedit:///work/1_voice_soprano_part.ly:20:6:7
328,632.92,39.636,c,textedit:///work/3_voice_tenor_part.ly:9:6:7
329,632.92,8.903,a,textedit:///work/1_voice_soprano_part.ly:20:8:9
330,635.549,38.636,e,textedit:///work/3_voice_tenor_part.ly:9:8:9
331,635.549,9.403,g,textedit:///work/1_voice_soprano_part.ly:20:10:11
332,638.903,37.136,a,textedit:///work/3_voice_tenor_part.ly:9:10:11
333,638.903,9.903,fis,textedit:///work/1_voice_soprano_part.ly:20:12:13
334,642.257,38.136,fis,textedit:///work/3_voice_tenor_part.ly:9:12:13
335,642.257,10.403,e,textedit:///work/1_voice_soprano_part.ly:20:16:17
336,644.761,37.636,g,textedit:///work/3_voice_tenor_part.ly:9:16:17
337,644.761,19.745,c,textedit:///work/2_voice_alto_part.ly:17:7:8
338,644.761,10.903,d,textedit:///work/1_voice_soprano_part.ly:20:18:19
339,647.266,19.745,c,textedit:///work/2_voice_alto_part.ly:17:11:12
340,649.77,20.245,b,textedit:///work/2_voice_alto_part.ly:17:13:14
341,652.274,37.136,a,textedit:///work/3_voice_tenor_part.ly:9:20:21
342,652.274,20.745,a,textedit:///work/2_voice_alto_part.ly:17:15:16
343,654.778,37.636,g,textedit:///work/3_voice_tenor_part.ly:9:24:25
344,654.778,20.245,b,textedit:///work/2_voice_alto_part.ly:17:17:18
345,657.283,38.136,fis,textedit:///work/3_voice_tenor_part.ly:9:26:27
346,661.204,37.636,g,textedit:///work/3_voice_tenor_part.ly:10:2:3
347,661.204,20.245,b,textedit:///work/2_voice_alto_part.ly:18:2:3
348,663.604,11.903,b,textedit:///work/1_voice_soprano_part.ly:21:6:7
349,666.358,10.403,e,textedit:///work/1_voice_soprano_part.ly:21:8:9
350,669.712,39.136,dis,textedit:///work/3_voice_tenor_part.ly:10:6:7
351,669.712,9.903,fis,textedit:///work/1_voice_soprano_part.ly:21:10:11
352,672.217,38.636,e,textedit:///work/3_voice_tenor_part.ly:10:12:13
353,672.217,9.403,g,textedit:///work/1_voice_soprano_part.ly:21:14:15
354,674.471,40.136,b,textedit:///work/3_voice_tenor_part.ly:10:14:15
355,677.825,39.636,cis,textedit:///work/3_voice_tenor_part.ly:10:16:17
356,677.825,20.745,a,textedit:///work/2_voice_alto_part.ly:18:6:7
357,677.825,9.403,g,textedit:///work/1_voice_soprano_part.ly:21:18:19
358,681.179,41.136,g,textedit:///work/3_voice_tenor_part.ly:10:20:21
359,681.179,19.745,cis,textedit:///work/2_voice_alto_part.ly:18:10:11
